Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
728,854,684,896,541,896,701,959,523,959,719,1054,487,1054,648,1054,576,1054,666,1213,576,1181,648,1340,576,1371,950,1
696,854,684,896,541,896,701,959,523,959,719,1054,487,1054,648,1054,576,1054,666,1213,576,1181,648,1340,576,1340,950,1
696,854,684,863,541,863,701,959,523,959,719,1022,469,1054,648,1054,576,1054,666,1181,576,1181,631,1276,576,1340,950,1
696,854,684,863,541,863,701,959,523,959,737,1022,469,1023,648,1054,576,1054,666,1181,576,1181,630,1276,576,1307,950,1
728,854,684,863,541,896,701,959,523,959,755,1022,452,1022,631,1054,559,1086,666,1181,576,1181,631,1307,576,1340,981,1
728,854,541,896,684,896,523,959,701,959,452,990,755,990,576,1054,648,1054,576,1213,666,1213,576,1340,630,1307,981,1
728,887,541,896,684,896,523,990,719,990,434,990,773,990,576,1054,648,1054,576,1213,666,1213,576,1371,648,1340,981,1
728,887,559,927,684,927,506,990,701,990,434,990,701,990,576,1086,648,1086,576,1213,648,1244,576,1402,648,1371,981,1
760,918,559,927,684,927,506,990,719,990,452,990,773,990,576,1086,648,1086,576,1244,648,1276,576,1402,648,1402,1014,0
791,918,541,959,666,959,506,1022,719,1023,452,1022,701,927,576,1117,648,1149,576,1276,648,1276,576,1402,648,1402,1045,0
823,950,684,990,559,959,719,1054,506,1054,791,1022,452,1023,648,1181,559,1181,648,1307,576,1276,648,1402,576,1434,1077,0
823,950,559,990,684,990,719,1054,506,1054,791,1022,773,1023,576,1181,648,1181,576,1307,648,1307,576,1402,648,1402,1077,0
823,950,684,990,541,990,719,1054,506,1054,773,1023,469,1054,648,1181,576,1181,648,1307,576,1276,648,1434,576,1434,1077,0
791,950,684,959,541,959,719,1054,506,1054,755,1054,469,1054,648,1149,576,1181,648,1276,576,1276,648,1402,576,1434,1045,0
791,918,684,959,541,959,719,1023,506,1023,737,1054,452,1054,648,1149,559,1149,648,1276,559,1276,648,1402,576,1402,1045,0
760,887,541,927,684,927,523,990,701,990,487,1054,737,1054,576,1086,648,1086,576,1244,648,1244,576,1402,648,1402,1014,0
728,887,559,896,684,896,541,990,523,990,487,1054,719,1054,559,1086,648,1086,576,1213,648,1244,576,1402,648,1371,981,1
728,854,541,896,684,896,523,990,701,990,487,1054,719,1054,576,1054,648,1054,576,1213,648,1213,576,1371,648,1371,981,1
728,854,684,896,541,896,701,959,523,959,701,1054,487,1054,648,1054,576,1054,648,1213,576,1181,648,1340,576,1340,950,1
696,854,684,863,541,863,684,959,523,959,719,1054,487,1054,648,1054,576,1054,666,1213,576,1181,631,1307,576,1340,950,1
696,854,684,863,541,863,684,959,523,959,719,1022,487,1054,631,1054,576,1054,666,1181,559,1181,631,1276,576,1307,950,1
696,854,541,896,684,863,523,959,701,959,469,1023,755,1054,576,1054,630,1054,559,1181,648,1181,594,1307,631,1276,950,1
728,854,541,896,684,863,523,959,701,959,469,1022,737,1023,576,1054,648,1054,576,1181,648,1181,576,1340,630,1307,950,1
728,854,541,896,684,896,523,990,701,990,434,1022,755,1023,559,1086,630,1086,576,1213,648,1213,576,1371,631,1340,981,1
728,887,541,896,684,896,523,990,719,990,452,990,791,990,576,1054,648,1086,576,1213,648,1244,576,1371,648,1371,981,1
760,887,541,927,684,927,506,990,719,990,434,990,791,990,576,1086,648,1086,576,1244,648,1244,576,1402,648,1402,981,0
760,918,541,959,684,927,506,1022,719,990,452,990,791,990,576,1117,648,1117,576,1244,648,1276,576,1402,648,1402,1014,0
791,918,559,959,684,959,506,1022,737,1022,452,990,791,990,576,1149,648,1149,559,1276,648,1276,576,1402,648,1402,1045,0
823,950,684,990,559,959,737,1054,506,1054,791,990,452,1022,630,1181,559,1181,648,1307,559,1307,648,1402,576,1402,1077,0
823,950,684,990,559,959,737,1054,506,1054,773,1023,469,1022,630,1181,559,1181,648,1307,559,1307,648,1402,576,1402,1077,0
791,950,684,959,559,959,737,1054,506,1054,791,1022,487,1054,631,1181,559,1181,648,1307,559,1307,648,1402,576,1402,1077,0
791,918,684,959,541,959,719,1023,506,1022,773,1022,469,1054,648,1149,576,1149,648,1276,559,1276,666,1402,576,1402,1045,0
760,887,684,927,541,927,719,990,506,1023,737,1054,487,1054,648,1117,576,1117,648,1244,576,1244,666,1402,576,1402,1014,0
728,854,684,896,541,896,719,959,523,990,737,1054,487,1054,559,1086,576,1086,648,1244,576,1213,576,1371,666,1371,1014,1
728,854,684,896,541,896,701,959,523,959,719,1054,506,1054,648,1086,576,1086,648,1213,576,1213,666,1371,576,1371,981,1
728,854,684,863,559,863,701,959,523,959,719,1054,506,1054,648,1022,576,1054,648,1213,576,1181,648,1340,576,1340,950,1
696,854,559,863,684,863,523,959,701,959,487,1054,719,1054,576,1054,648,1054,576,1181,666,1181,576,1340,648,1307,950,1
696,823,559,863,684,863,523,959,684,959,469,1054,719,1054,576,1023,648,1022,576,1181,666,1181,576,1340,648,1276,950,1
696,823,559,863,684,863,523,959,701,959,469,1023,719,1022,576,1022,648,1023,576,1181,666,1181,576,1340,631,1276,950,1
696,854,559,863,684,863,523,959,701,959,469,1022,737,1022,576,1022,648,1022,576,1181,666,1181,576,1340,648,1307,950,1
696,854,559,863,684,863,523,959,701,959,469,990,755,1023,576,1023,648,1023,576,1181,666,1181,576,1340,648,1340,950,1
728,854,559,896,684,896,506,959,701,959,434,990,755,990,576,1054,648,1054,576,1181,666,1213,576,1371,648,1340,950,1
728,887,559,896,684,896,506,959,719,990,434,990,773,990,576,1054,648,1054,576,1213,666,1213,576,1371,666,1371,981,1
760,887,559,927,684,927,506,990,719,990,434,990,773,990,576,1086,648,1086,576,1244,666,1244,576,1402,666,1402,1014,0
760,918,559,927,684,927,506,990,737,1022,434,990,791,990,576,1117,648,1117,576,1244,666,1276,594,1402,666,1402,1014,0
791,950,559,959,684,959,506,1022,737,1022,434,990,808,990,576,1149,648,1149,576,1276,666,1276,594,1434,648,1434,1045,0
791,918,684,959,559,959,737,1023,506,1022,808,990,452,990,576,1181,576,1181,666,1307,594,1276,648,1434,594,1434,1077,0
791,918,684,959,559,959,737,1022,506,1022,791,990,452,990,648,1181,576,1181,666,1307,576,1307,648,1434,594,1434,1077,0
791,950,559,959,684,959,506,1022,737,1022,452,990,791,990,576,1149,648,1149,576,1276,666,1307,594,1434,648,1434,1045,0
791,918,559,959,684,959,506,1022,737,1023,452,990,791,990,576,1149,648,1149,576,1276,666,1276,594,1434,648,1402,1045,0
791,918,684,959,559,959,737,1022,523,1023,791,990,469,990,648,1149,576,1149,666,1276,594,1276,666,1402,594,1402,1045,0
760,918,684,959,559,959,719,1023,523,1022,701,1054,469,990,630,1149,576,1149,594,1276,594,1276,594,1402,594,1402,1045,0
760,918,559,927,684,927,523,1023,719,1023,469,1023,773,1022,576,1117,648,1117,594,1276,666,1276,594,1402,666,1402,1014,0
760,918,559,959,684,927,523,1023,701,1023,487,1022,737,1023,576,1117,648,1117,594,1244,666,1276,594,1402,666,1402,1045,0
728,854,648,896,506,896,737,927,434,959,808,863,362,896,594,1117,541,1117,612,1244,541,1244,612,1371,559,1371,981,0
728,887,648,896,506,896,737,927,434,959,808,863,362,896,612,1117,541,1117,612,1244,541,1244,612,1371,559,1371,1014,0
728,887,648,896,506,896,719,927,434,959,791,896,381,896,594,1117,541,1117,631,1244,541,1244,612,1371,541,1371,1014,0
728,887,648,927,506,927,719,959,434,959,773,896,381,927,612,1117,541,1117,631,1244,541,1244,612,1371,541,1371,1014,0
760,887,648,927,506,927,719,959,452,959,773,896,399,927,612,1117,523,1117,631,1244,541,1244,612,1371,541,1371,1014,0
760,918,648,927,506,927,719,990,452,990,755,927,399,959,612,1149,523,1149,630,1276,541,1244,612,1371,541,1371,1045,0
760,918,648,927,506,927,719,990,452,990,755,959,416,959,612,1149,523,1149,630,1276,541,1276,612,1371,541,1371,1045,0
760,887,648,927,506,927,701,990,452,990,737,959,434,990,612,1149,523,1149,630,1276,541,1276,612,1371,541,1371,1045,0
760,887,648,927,506,927,719,990,452,990,737,990,416,959,612,1149,541,1149,631,1276,541,1244,612,1371,541,1371,1045,0
728,887,648,896,506,896,701,990,452,959,719,990,416,990,612,1117,541,1117,630,1244,523,1244,612,1371,541,1371,1014,0
696,854,648,896,506,896,684,959,452,959,701,990,416,1023,612,1086,541,1086,631,1244,541,1213,612,1371,541,1371,981,0
696,823,506,863,506,863,559,959,469,959,701,990,701,990,523,1054,612,1054,541,1181,631,1213,541,1371,630,1371,950,0
665,823,506,832,648,832,506,927,666,927,701,990,701,990,541,1023,612,1023,541,1181,612,1181,541,1340,630,1340,918,1
665,823,506,832,648,832,506,927,487,927,452,990,684,990,541,1022,612,1022,541,1149,631,1181,541,1307,612,1307,918,1
665,791,506,832,648,832,487,927,648,927,452,990,684,990,541,1022,612,990,541,1149,631,1149,541,1307,612,1276,918,1
665,791,506,832,648,832,487,927,648,927,452,990,684,990,541,990,612,990,541,1149,630,1149,559,1276,594,1244,918,1
665,791,506,832,648,832,487,927,648,927,434,990,701,990,541,990,612,990,541,1149,630,1149,559,1276,594,1244,918,1
665,791,506,832,648,832,487,927,487,927,434,990,434,990,523,1022,612,990,541,1149,631,1149,559,1276,594,1244,918,1
665,791,630,832,506,832,648,927,469,927,719,959,416,959,612,990,523,1023,630,1149,541,1149,594,1276,559,1307,918,1
665,823,631,832,506,832,648,927,469,927,612,927,399,959,612,990,523,1023,630,1181,541,1149,612,1307,559,1307,918,1
665,823,506,863,630,863,469,927,648,927,399,959,612,959,541,1023,612,990,541,1181,612,1181,541,1340,612,1307,918,1
696,854,506,863,631,863,469,959,666,896,399,959,631,959,541,1054,612,1023,541,1181,612,1213,541,1371,630,1371,950,0
728,854,506,896,631,896,469,959,684,959,399,959,737,959,541,1054,612,1054,541,1213,612,1213,541,1371,612,1371,981,0
728,887,506,927,631,927,452,990,684,990,399,959,737,959,541,1117,612,1086,541,1244,612,1244,559,1371,612,1371,1014,0
760,887,506,927,630,927,452,990,684,990,416,990,737,959,523,1117,594,1117,541,1244,612,1244,559,1371,612,1371,1014,0
760,887,631,927,506,927,684,990,452,990,737,959,399,990,594,1117,523,1149,612,1276,541,1244,612,1371,541,1371,1014,0
760,887,630,896,506,927,684,990,452,990,719,990,399,990,594,1117,523,1117,612,1244,541,1244,612,1371,541,1371,1014,0
728,854,631,896,506,896,684,959,469,959,719,990,416,990,612,1086,523,1086,631,1213,541,1213,612,1371,541,1371,981,0
696,823,506,863,648,863,469,959,666,959,416,990,701,990,523,1023,612,1023,541,1181,612,1181,541,1371,630,1340,950,1
665,823,506,863,630,832,469,927,666,927,434,990,701,990,523,1022,612,1023,541,1181,612,1181,541,1340,630,1340,950,1
665,791,506,832,630,832,469,927,666,927,434,990,684,990,523,990,612,990,541,1149,612,1149,541,1307,612,1307,918,1
665,791,506,832,631,832,469,927,648,927,434,990,684,990,541,990,594,990,541,1149,612,1149,559,1307,612,1276,918,1
633,791,506,832,648,832,469,927,648,927,434,990,684,990,523,990,594,990,541,1149,612,1149,559,1276,594,1244,887,1
633,791,506,832,648,832,469,896,648,927,434,990,684,990,523,990,612,959,541,1149,612,1149,559,1244,594,1213,887,1
633,791,506,832,648,832,469,896,648,927,416,990,701,990,523,990,612,959,541,1117,612,1117,559,1244,594,1213,887,1
665,791,506,832,648,832,469,927,648,927,416,959,719,990,523,990,594,990,541,1149,612,1149,559,1276,594,1213,887,1
665,823,506,832,648,832,469,927,631,927,399,959,594,959,523,990,612,990,541,1149,612,1149,559,1276,594,1276,887,1
665,823,506,832,630,832,469,927,666,927,399,959,719,959,541,990,594,990,541,1149,612,1181,541,1307,612,1307,918,1
696,823,506,863,648,863,452,927,666,927,381,959,737,959,541,1022,612,1023,541,1181,612,1181,541,1340,612,1340,950,1
696,854,506,863,648,863,452,959,684,959,399,959,737,959,541,1054,594,1054,541,1181,612,1213,541,1340,612,1340,950,1
728,887,506,896,648,896,469,959,684,990,399,959,737,959,541,1086,594,1054,541,1213,612,1213,541,1371,612,1340,981,1
728,887,506,927,630,927,452,990,684,990,381,959,737,959,541,1117,594,1117,541,1244,612,1213,541,1371,612,1340,1014,1
760,887,631,927,506,927,684,990,452,990,737,959,399,959,594,1117,523,1117,612,1244,541,1244,612,1371,541,1371,1014,0
760,887,631,927,506,927,684,990,452,990,737,959,416,990,594,1117,523,1117,612,1244,523,1244,612,1340,541,1371,1014,0
728,854,506,896,630,896,684,990,452,959,737,959,416,990,541,1086,612,1086,523,1213,612,1213,541,1371,612,1340,981,0
696,854,506,863,630,863,452,959,666,959,416,990,701,959,523,1054,612,1054,541,1181,612,1213,541,1340,612,1340,950,0
665,823,631,863,506,863,666,927,469,927,701,990,434,990,594,1054,523,1054,612,1181,541,1181,612,1340,541,1340,950,0
665,823,506,832,630,832,469,927,666,927,434,990,684,990,523,1023,612,990,541,1149,612,1149,541,1307,612,1307,918,1
665,791,506,832,631,832,487,927,648,896,452,990,684,990,523,1023,612,990,541,1149,612,1149,541,1307,612,1276,918,1
633,791,506,832,631,800,487,896,648,927,452,990,666,990,541,990,612,990,541,1117,612,1149,541,1276,594,1244,887,1
633,791,506,832,631,800,487,896,648,927,452,990,666,990,523,990,594,990,541,1117,612,1117,559,1276,594,1213,887,1
633,791,506,832,630,800,487,896,648,896,434,990,684,959,523,990,612,959,541,1117,612,1117,559,1276,594,1213,887,1
633,791,506,832,630,800,487,896,648,896,434,959,684,959,523,990,612,959,541,1117,612,1149,559,1276,594,1213,887,1
665,791,506,832,630,832,487,927,648,927,416,990,701,959,541,990,612,990,541,1117,612,1149,541,1276,594,1244,887,1
665,791,506,832,630,832,469,927,666,927,416,959,701,959,541,990,612,990,541,1149,612,1149,541,1307,612,1276,918,1
696,823,506,863,630,832,469,927,648,927,399,959,612,959,541,990,612,990,541,1149,612,1181,541,1307,612,1307,918,1
696,823,506,863,630,863,469,959,666,927,381,959,719,959,541,1023,612,1022,541,1181,612,1181,541,1340,612,1340,950,0
728,854,630,896,506,896,666,959,469,959,631,927,399,959,594,1054,541,1086,612,1213,541,1181,612,1340,541,1340,981,0
728,887,506,927,630,896,469,990,684,990,399,959,755,959,523,1117,594,1086,541,1213,612,1244,541,1340,612,1340,1014,0
728,887,630,927,506,927,684,990,452,990,737,959,399,959,594,1117,523,1149,612,1244,541,1244,612,1340,541,1371,1014,0
728,887,630,927,506,927,684,990,452,990,737,959,399,959,594,1117,523,1149,612,1244,541,1244,612,1340,541,1340,1014,0
728,854,631,896,506,896,684,959,469,990,737,959,416,990,612,1117,541,1117,612,1244,523,1244,612,1340,541,1340,1014,0
728,854,630,863,506,896,666,959,469,959,719,959,452,959,594,1054,541,1086,612,1213,541,1213,612,1340,541,1340,981,0
696,823,630,863,506,863,666,927,469,959,701,959,434,990,594,1054,523,1054,612,1181,541,1181,612,1340,541,1340,950,0
665,791,506,832,631,832,469,927,666,927,434,990,701,959,541,1022,612,990,541,1149,612,1181,541,1307,612,1307,918,1
665,791,506,832,631,832,487,927,648,896,684,990,684,959,541,1022,612,990,541,1149,612,1149,541,1307,612,1307,918,1
633,791,631,800,506,832,666,896,487,896,684,990,452,990,594,990,541,990,612,1149,541,1117,612,1276,541,1276,887,1
633,791,630,800,506,800,648,896,487,896,666,959,452,990,594,959,541,990,631,1149,541,1117,594,1244,541,1276,887,1
633,791,631,800,506,800,630,863,487,896,666,959,434,990,523,990,523,990,630,1117,541,1117,594,1213,541,1244,918,1
633,791,630,800,506,800,648,896,487,896,684,990,434,990,594,959,541,990,630,1117,541,1117,594,1213,541,1276,887,1
633,791,506,832,630,800,487,896,648,896,434,959,684,959,541,959,612,959,541,1117,631,1117,559,1276,594,1213,887,1
665,791,506,832,631,832,487,896,648,896,434,959,701,959,541,959,612,959,541,1117,630,1149,541,1276,594,1244,887,1
665,823,631,832,506,832,648,896,469,927,416,959,416,959,523,1023,612,990,541,1149,612,1149,541,1307,612,1276,918,1
665,823,506,863,648,863,469,927,630,927,399,959,594,959,541,1022,612,990,541,1149,612,1181,541,1340,612,1307,918,1
696,854,506,863,648,863,469,959,684,959,399,959,737,959,541,1023,612,1022,541,1181,612,1181,541,1340,631,1340,950,0
728,854,648,896,506,896,630,927,469,959,399,959,399,959,541,1086,612,1054,541,1213,612,1213,541,1340,631,1340,981,0
728,887,506,927,630,896,469,990,684,990,399,959,737,959,541,1117,612,1086,541,1244,612,1213,541,1340,612,1340,1014,0
760,887,506,927,631,927,452,990,701,990,399,959,737,959,541,1117,594,1117,541,1244,612,1213,541,1340,612,1340,1014,0
760,887,631,927,506,927,684,990,452,990,737,959,416,959,594,1117,541,1149,631,1244,541,1244,612,1340,559,1340,1014,0
728,854,630,896,506,896,684,990,452,990,719,959,416,959,612,1117,541,1117,631,1244,541,1213,631,1340,541,1340,1014,0
728,854,631,896,506,896,684,959,469,959,719,959,434,990,594,1086,523,1086,630,1213,541,1213,630,1340,541,1340,981,0
696,823,648,863,506,863,666,959,469,959,719,959,434,990,594,1054,523,1054,612,1181,541,1181,630,1340,541,1340,950,0
665,823,648,832,506,832,666,927,469,927,701,990,452,990,612,1022,523,1023,612,1181,541,1149,631,1307,541,1307,918,1
665,791,630,832,506,832,666,896,469,927,684,990,452,990,612,1023,541,1022,612,1149,541,1149,612,1307,541,1307,918,1
633,791,631,800,506,800,666,896,487,896,684,990,452,990,612,959,541,990,612,1149,541,1117,612,1276,541,1276,887,1
633,791,631,800,506,800,648,896,487,896,666,959,452,990,594,990,541,990,541,1117,541,1117,559,1276,594,1244,887,1
633,760,506,800,631,800,487,896,648,896,452,990,684,959,541,959,612,959,541,1117,612,1117,541,1276,594,1213,887,1
633,760,506,800,631,800,487,896,648,896,434,959,684,959,541,959,612,959,541,1117,612,1117,559,1276,594,1213,887,1
633,791,506,800,630,800,487,896,648,896,434,959,701,959,541,959,612,959,541,1117,612,1117,559,1276,594,1244,887,1
633,791,506,800,630,800,469,896,666,896,416,959,719,959,541,959,612,959,541,1117,612,1117,541,1276,594,1244,887,1
665,791,506,832,631,832,469,896,630,896,399,959,612,959,541,990,612,990,541,1117,612,1149,541,1307,594,1276,887,1
665,791,506,832,631,832,469,927,631,896,381,927,612,959,541,990,612,990,541,1149,612,1149,541,1307,612,1307,918,1
665,823,506,863,631,863,452,927,684,927,381,927,737,927,541,1023,612,1023,541,1181,612,1181,541,1340,612,1340,918,0
696,854,506,863,630,863,452,927,684,927,381,927,755,927,541,1054,612,1054,541,1181,612,1213,541,1340,612,1340,950,0
728,854,506,896,630,896,452,959,684,959,362,927,755,927,541,1086,612,1086,541,1213,612,1213,541,1340,594,1340,981,0
728,854,506,896,631,896,452,959,684,959,381,927,755,927,541,1117,594,1086,541,1213,612,1244,541,1340,594,1340,1014,0
728,854,506,896,631,896,452,959,684,959,381,927,737,927,541,1117,594,1117,541,1244,612,1244,559,1340,594,1340,1014,0
728,854,506,896,631,896,452,959,684,959,381,927,737,927,541,1086,612,1086,541,1213,612,1213,541,1340,594,1340,981,0
728,854,506,896,630,896,452,959,684,959,399,959,737,927,541,1086,612,1086,541,1213,612,1213,559,1340,594,1340,981,0
696,854,506,896,630,863,452,959,684,959,399,959,719,927,541,1086,612,1054,541,1213,612,1213,541,1340,594,1340,981,0
696,854,506,863,631,863,469,959,666,959,452,959,719,959,541,1054,612,1054,541,1181,612,1213,541,1340,594,1340,950,0
696,823,506,863,630,863,469,927,666,959,452,959,648,959,541,1054,612,1022,541,1181,612,1181,541,1340,594,1340,950,0
696,854,506,863,648,863,469,927,666,959,452,959,701,959,541,1054,612,1022,541,1181,612,1181,541,1340,612,1340,950,0
696,854,506,863,648,863,469,959,666,959,434,959,701,959,541,1054,612,1023,541,1181,612,1181,541,1340,594,1340,950,0
696,854,506,863,648,863,469,959,666,959,416,990,701,990,541,1054,612,1054,541,1181,612,1181,541,1340,594,1340,950,0
760,887,666,927,523,927,737,959,452,959,808,927,381,927,612,1149,559,1149,631,1276,559,1244,631,1402,559,1402,1014,0
760,918,666,927,523,927,737,959,452,959,808,927,381,927,612,1149,559,1149,630,1276,559,1276,612,1402,559,1402,1045,0
760,918,666,927,523,927,737,990,452,990,791,927,399,959,612,1149,559,1149,630,1276,559,1276,630,1402,559,1402,1045,0
760,918,666,927,523,959,737,990,452,990,791,959,399,959,630,1149,541,1149,631,1276,559,1276,630,1402,559,1402,1045,0
791,918,666,959,523,959,737,990,452,1022,791,959,416,990,631,1149,541,1149,631,1307,559,1276,631,1402,559,1402,1045,0
791,950,648,959,523,959,719,1023,452,1023,773,990,416,990,630,1181,541,1181,631,1307,559,1276,631,1402,559,1402,1077,0
791,950,523,959,666,959,469,1022,719,1023,452,1023,755,990,541,1149,631,1149,559,1276,631,1276,559,1402,630,1402,1045,0
791,950,666,959,523,959,719,1023,469,1023,755,1022,434,1023,630,1181,541,1181,631,1307,541,1307,630,1402,559,1402,1077,0
791,918,666,959,523,959,719,1023,469,1022,737,1023,416,1023,631,1181,541,1181,630,1307,541,1307,630,1402,559,1402,1045,0
760,918,666,927,523,927,701,1022,469,990,737,1023,434,1054,630,1117,541,1149,630,1276,541,1276,631,1402,559,1402,1014,0
728,887,666,896,523,927,701,990,487,990,719,1023,452,1054,630,1117,559,1117,630,1276,541,1244,630,1402,559,1402,1014,0
728,854,523,896,666,896,487,990,684,959,452,1054,701,1022,559,1054,630,1054,541,1213,631,1244,559,1402,630,1402,981,0
696,854,666,863,523,896,684,959,487,959,701,1023,452,1054,630,1054,559,1086,631,1213,541,1213,630,1371,541,1371,981,0
696,854,648,863,523,863,684,959,487,959,701,1023,701,1022,541,1054,631,1022,541,1181,630,1213,559,1371,630,1340,981,1
696,823,666,863,523,863,666,959,487,959,701,1023,452,1023,630,1023,559,1023,630,1181,541,1181,612,1307,559,1340,950,1
696,823,666,863,523,863,666,959,487,959,701,1023,452,1022,630,1023,559,1022,648,1181,541,1181,612,1276,559,1340,950,1
696,823,648,863,523,863,666,959,506,959,701,1023,452,1023,541,1054,541,1054,541,1181,630,1181,612,1276,559,1307,950,1
696,823,523,863,666,863,506,959,666,959,434,1023,737,1022,559,1022,630,1023,541,1181,630,1181,559,1340,612,1276,950,1
696,854,523,863,648,896,487,959,666,959,416,1023,737,990,559,1054,630,1023,559,1213,631,1213,559,1340,612,1307,950,1
728,854,523,896,666,896,487,959,684,959,416,990,666,990,559,1054,630,1054,559,1213,630,1213,559,1371,612,1340,950,1
728,887,523,896,666,896,506,990,684,959,416,990,684,990,559,1054,630,1054,559,1213,631,1244,559,1371,631,1371,981,0
760,887,666,927,523,927,701,990,487,990,755,990,416,990,631,1086,559,1117,631,1244,559,1244,630,1402,559,1402,981,0
760,918,541,959,666,959,506,1023,701,1023,434,1022,755,990,559,1117,631,1117,559,1276,630,1276,559,1402,648,1402,1014,0
791,918,666,959,523,959,719,1023,487,1023,773,990,434,1022,631,1181,559,1181,631,1307,559,1276,631,1402,576,1434,1045,0
791,950,666,959,541,959,719,1054,487,1054,773,990,452,1022,612,1181,541,1181,648,1307,559,1307,631,1402,576,1434,1077,0
791,918,666,959,541,959,719,1054,487,1054,773,1022,452,1054,630,1181,559,1181,648,1307,559,1276,648,1402,576,1434,1077,0
791,918,666,959,523,959,701,1023,487,1022,755,1022,434,1022,631,1149,559,1149,648,1276,559,1276,648,1402,559,1402,1045,0
760,887,666,927,523,927,701,1022,487,1023,737,1023,452,1054,630,1149,559,1149,648,1276,559,1244,648,1402,559,1402,1014,0
728,887,523,927,666,896,487,990,684,990,469,1054,719,1054,559,1086,630,1086,559,1244,648,1244,559,1402,648,1402,981,0
728,854,666,896,523,896,684,959,506,990,719,1054,469,1054,630,1086,559,1086,648,1244,559,1213,648,1371,559,1371,981,0
696,854,666,863,523,896,684,959,506,959,701,1023,469,1054,630,1054,559,1054,648,1213,559,1213,630,1340,559,1371,981,0
696,854,666,863,523,863,684,959,506,959,701,1023,469,1054,630,1022,559,1054,648,1213,559,1181,630,1307,576,1340,950,1
696,823,523,863,666,863,506,959,684,959,469,1054,701,1022,559,1054,631,1054,559,1181,648,1213,576,1340,630,1276,950,1
696,823,666,863,523,863,684,959,506,959,719,1022,469,1054,631,1023,559,1054,648,1181,559,1181,631,1276,576,1307,950,1
696,823,666,863,523,863,684,959,523,959,719,1022,469,1023,648,1023,559,1054,648,1213,559,1181,631,1276,576,1340,950,1
696,854,666,863,523,863,684,959,506,959,737,1023,452,1023,631,1023,559,1054,648,1213,559,1213,631,1307,576,1340,950,1
696,854,523,896,666,896,506,959,684,959,434,1022,737,990,559,1054,630,1054,576,1213,648,1213,576,1371,631,1307,981,1
728,887,523,896,666,896,506,990,684,959,434,1022,648,990,559,1054,648,1054,576,1213,648,1244,576,1371,648,1371,981,0
728,887,523,927,666,927,506,990,684,990,434,1023,737,990,576,1086,648,1054,576,1244,648,1244,576,1402,648,1402,981,0
760,887,666,927,541,927,701,1023,506,1022,773,990,434,1023,631,1086,559,1117,648,1276,576,1244,648,1402,576,1402,1014,0
791,918,666,959,541,959,719,1023,487,1023,791,990,452,1023,631,1149,559,1149,648,1276,576,1276,648,1402,576,1434,1045,0
791,950,666,959,541,959,719,1054,487,1054,791,990,434,1023,630,1181,559,1181,648,1307,576,1307,648,1402,576,1434,1077,0
791,918,666,959,541,959,719,1054,487,1054,773,990,452,1023,630,1181,559,1181,648,1307,576,1307,648,1402,576,1434,1077,0
791,918,666,959,541,959,719,1022,487,1022,773,990,452,1022,631,1149,559,1181,648,1276,576,1276,648,1402,594,1434,1045,0
760,918,666,927,541,927,719,1022,487,1023,737,1023,469,1023,648,1149,559,1149,648,1276,576,1244,648,1402,576,1402,1045,0
728,887,666,896,541,896,701,990,487,990,737,1022,452,1022,648,1086,559,1117,648,1244,576,1244,648,1402,576,1402,1014,0
728,854,666,896,523,896,701,959,506,990,719,1023,452,1054,559,1086,559,1086,576,1213,648,1213,576,1371,648,1371,981,0
696,854,666,863,541,863,701,959,506,959,719,1022,469,1054,630,1054,559,1054,648,1213,576,1181,648,1340,576,1371,950,0
696,854,666,863,523,863,684,959,506,959,701,1023,469,1054,631,1023,559,1054,648,1213,576,1181,631,1307,576,1340,950,1
696,823,666,863,523,863,684,959,506,959,701,1022,469,1054,631,1022,559,1054,648,1181,576,1181,631,1276,576,1340,950,1
696,823,666,863,523,863,684,959,523,959,701,1023,469,1054,630,1023,559,1054,666,1181,576,1181,631,1276,576,1307,950,1
696,823,666,863,523,863,684,959,506,959,719,1023,469,1022,631,1022,559,1054,666,1181,576,1181,612,1276,576,1307,950,1
696,823,523,863,666,863,506,959,684,959,469,1022,719,1022,559,1022,648,1022,576,1181,648,1181,576,1340,612,1276,950,1
696,854,523,863,666,863,506,959,684,959,452,1022,737,1022,559,1054,631,1022,559,1213,648,1213,576,1340,630,1307,950,1
728,854,523,896,666,896,506,990,684,990,434,1023,737,990,559,1054,630,1054,559,1213,648,1213,576,1371,630,1340,950,1
728,887,523,927,666,896,506,990,684,990,416,1022,737,990,559,1054,631,1054,576,1213,648,1244,576,1371,648,1371,981,0
760,887,666,927,523,927,701,990,487,990,648,990,452,1023,559,1117,631,1086,576,1244,648,1244,576,1402,648,1402,1014,0
791,918,541,959,666,959,487,1023,701,1022,434,1022,434,1023,559,1149,630,1117,576,1276,630,1276,576,1402,648,1402,1045,0
791,918,666,959,541,959,719,1022,487,1054,773,990,434,1022,631,1181,559,1181,648,1307,559,1307,648,1402,576,1402,1077,0
